,Unnamed: 0,address,price,location
3704,5938,"503 hill, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3705,5939,"503 hill, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3706,5940,"503 hill, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3707,5941,"503 hill, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3708,5942,"503 hill, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3709,5943,"503 hill, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3710,5944,"503 hill, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3711,5945,"503 church st, ann arbor, mi 48104",1315.0,"503, Church Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3712,5946,"503 church st, ann arbor, mi 48104",,"503, Church Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3713,5947,"503 church st, ann arbor, mi 48104",,"503, Church Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3714,5948,"503 church st, ann arbor, mi 48104",,"503, Church Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3715,5949,"503 church st, ann arbor, mi 48104",,"503, Church Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3716,5950,"503 church st, ann arbor, mi 48104",,"503, Church Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3717,5951,"503 church st, ann arbor, mi 48104",,"503, Church Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3718,5952,"503 church st, ann arbor, mi 48104",,"503, Church Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3719,5953,"503 church st, ann arbor, mi 48104",,"503, Church Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3720,5954,"118 e kingsley st, ann arbor, mi 48104",75.0,"118, East Kingsley Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3721,5955,"118 e kingsley st, ann arbor, mi 48104",1600.0,"118, East Kingsley Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3722,5956,"118 e kingsley st, ann arbor, mi 48104",,"118, East Kingsley Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3723,5957,"118 e kingsley st, ann arbor, mi 48104",,"118, East Kingsley Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3724,5958,"118 e kingsley st, ann arbor, mi 48104",,"118, East Kingsley Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3725,5959,"118 e kingsley st, ann arbor, mi 48104",,"118, East Kingsley Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3726,5960,"2124 abbott, ann arbor, mi 48103",1895.0,"2124, Abbott Avenue, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3727,5961,"1010 catherine st, ann arbor, mi 48104",1345.0,"1010, Catherine Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3728,5962,"1010 catherine st, ann arbor, mi 48104",1695.0,"1010, Catherine Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3729,5963,"1010 catherine st, ann arbor, mi 48104",1670.0,"1010, Catherine Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3730,5964,"829 tappan st., ann arbor, mi 48104",1840.0,
3731,5965,"532 third st., ann arbor, mi 48103",1175.0,"532, Third Street, Old West Side, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3732,5966,"110 hill st., ann arbor, mi 48104",1250.0,"110, Hill Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3733,5967,"110 hill st., ann arbor, mi 48104",1200.0,"110, Hill Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3734,5968,"110 hill st., ann arbor, mi 48104",1225.0,"110, Hill Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3735,5969,"312 e. jefferson st., ann arbor, mi 48104",760.0,"312, East Jefferson Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3736,5971,"1318 forest ct, ann arbor, mi 48104",4250.0,"1318, Forest Court, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3737,5972,"1507 white st, ann arbor, mi 48104",3500.0,"1507, White Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3738,5973,"1223 s state st, ann arbor, mi 48104",1260.0,"1223, South State Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
3739,5974,"1223 s state st, ann arbor, mi 48104",1700.0,"1223, South State Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
3740,5975,"226 packard, ann arbor, mi 48104",945.0,"226, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3741,5976,"226 packard, ann arbor, mi 48104",,"226, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3742,5977,"226 packard, ann arbor, mi 48104",,"226, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3743,5978,"216 n. state, ann arbor, mi 48104",1060.0,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3744,5979,"216 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3745,5980,"216 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3746,5981,"216 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3747,5982,"216 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3748,5983,"216 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3749,5984,"216 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3750,5985,"208 n. division, ann arbor, mi 48104",1475.0,
3751,5986,"208 n. division, ann arbor, mi 48104",,
3752,5987,"208 n. division, ann arbor, mi 48104",,
3753,5988,"208 n. division, ann arbor, mi 48104",,
3754,5989,"208 n. division, ann arbor, mi 48104",,
3755,5990,"208 n. division, ann arbor, mi 48104",,
3756,5991,"208 n. division, ann arbor, mi 48104",,
3757,5992,"208 n. division, ann arbor, mi 48104",,
3758,5993,"731 packard st, ann arbor, mi 48104",1095.0,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3759,5994,"731 packard st, ann arbor, mi 48104",1095.0,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3760,5995,"731 packard st, ann arbor, mi 48104",1095.0,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3761,5996,"731 packard st, ann arbor, mi 48104",1095.0,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3762,5997,"731 packard st, ann arbor, mi 48104",1095.0,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3763,5998,"731 packard st, ann arbor, mi 48104",1643.0,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3764,5999,"731 packard st, ann arbor, mi 48104",1095.0,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3765,6000,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3766,6001,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3767,6002,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3768,6003,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3769,6004,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3770,6005,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3771,6006,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3772,6007,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3773,6008,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3774,6009,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3775,6010,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3776,6011,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3777,6012,"731 packard st, ann arbor, mi 48104",,"731, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3778,6013,"1619 s university ave, ann arbor, mi 48104",2550.0,"1619, South University Avenue, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3779,6014,"1619 s university ave, ann arbor, mi 48104",5600.0,"1619, South University Avenue, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3780,6015,"1619 s university ave, ann arbor, mi 48104",7900.0,"1619, South University Avenue, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3781,6016,"1501 s state, ann arbor, mi 48104",4830.0,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3782,6017,"925 church st, ann arbor, mi 48104",1290.0,"925, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3783,6018,"925 church st, ann arbor, mi 48104",,"925, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3784,6019,"925 church st, ann arbor, mi 48104",,"925, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3785,6020,"925 church st, ann arbor, mi 48104",,"925, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3786,6021,"925 church st, ann arbor, mi 48104",,"925, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3787,6022,"925 church st, ann arbor, mi 48104",,"925, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3788,6023,"925 church st, ann arbor, mi 48104",,"925, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3789,6024,"925 church st, ann arbor, mi 48104",,"925, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3790,6025,"501 e. ann, ann arbor, mi 48104",1935.0,"501, East Ann Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3791,6026,"501 e. ann, ann arbor, mi 48104",,"501, East Ann Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3792,6027,"501 e. ann, ann arbor, mi 48104",,"501, East Ann Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3793,6028,"322 n. state, ann arbor, mi 48104",1205.0,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3794,6029,"322 n. state, ann arbor, mi 48104",1205.0,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3795,6030,"322 n. state, ann arbor, mi 48104",1205.0,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3796,6031,"322 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3797,6032,"322 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3798,6033,"322 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3799,6034,"322 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3800,6035,"322 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3801,6036,"322 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3802,6037,"322 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3803,6038,"322 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3804,6039,"322 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3805,6040,"322 n. state, ann arbor, mi 48104",,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3806,6041,"320 s. division, ann arbor, mi 48104",890.0,
3807,6042,"320 s. division, ann arbor, mi 48104",,
3808,6043,"320 s. division, ann arbor, mi 48104",,
3809,6044,"320 s. division, ann arbor, mi 48104",,
3810,6045,"320 s. division, ann arbor, mi 48104",,
3811,6046,"320 s. division, ann arbor, mi 48104",,
3812,6047,"320 s. division, ann arbor, mi 48104",,
3813,6048,"320 s. division, ann arbor, mi 48104",,
3814,6049,"320 s. division, ann arbor, mi 48104",,
3815,6050,"320 s. division, ann arbor, mi 48104",,
3816,6051,"320 s. division, ann arbor, mi 48104",,
3817,6052,"320 s. division, ann arbor, mi 48104",,
3818,6053,"320 s. division, ann arbor, mi 48104",,
3819,6054,"1207 willard, ann arbor, mi 48104",6300.0,"1207, Willard Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3820,6055,"625 church, ann arbor, mi 48104",1350.0,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3821,6056,"625 church, ann arbor, mi 48104",1350.0,"Ann Arbor, Washtenaw County, Michigan, United States of America"
3822,6057,"1121 packard, ann arbor, mi 48104",4650.0,"Packard Road, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3823,6058,"328 e. william st., ann arbor, mi 48104",1050.0,"328, East William Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3824,6059,"336 s. division, ann arbor, mi 48104",695.0,
3825,6060,"336 s. division, ann arbor, mi 48104",675.0,
3826,6061,"802 s main st, ann arbor, mi 48104",,"802, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3827,6062,"802 s main st, ann arbor, mi 48104",,"802, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3828,6063,"114 n thayer st, ann arbor, mi 48104",,"114, North Thayer Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3829,6064,"422 packard st, ann arbor, mi 48104",,"422, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48109-1357, United States of America"
3830,6065,"420 packard st, ann arbor, mi 48104",,"420, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48109-1357, United States of America"
3831,6066,"301 n ingalls st, ann arbor, mi 48104",,"301, North Ingalls Street, Ann Arbor, Washtenaw County, Michigan, 48107, United States of America"
3832,6067,"117 n thayer st, ann arbor, mi 48104",,"117, North Thayer Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3833,6068,"117 n thayer st, ann arbor, mi 48104",,"117, North Thayer Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3834,6069,"117 n thayer st, ann arbor, mi 48104",,"117, North Thayer Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3835,6070,"1229 white st, ann arbor, mi 48104",,"1229, White Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3836,6071,"722 mckinley ave, ann arbor, mi 48104",,"722, McKinley Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3837,6072,"710 mckinley ave, ann arbor, mi 48104",,"710, McKinley Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3838,6073,"712 mckinley ave, ann arbor, mi 48104",,"712, McKinley Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3839,6074,"214 packard st, ann arbor, mi 48104",,"214, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48109-1357, United States of America"
3840,6075,"912 mary st, ann arbor, mi 48104",,"912, Mary Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3841,6076,"912 mary st, ann arbor, mi 48104",,"912, Mary Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3842,6077,"912 mary st, ann arbor, mi 48104",,"912, Mary Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3843,6078,"912 mary st, ann arbor, mi 48104",,"912, Mary Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3844,6079,"912 mary st, ann arbor, mi 48104",,"912, Mary Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3845,6080,"906 e ann st, ann arbor, mi 48104",,"906, East Ann Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3846,6081,"913 vaughn st, ann arbor, mi 48104",,"913, Vaughn Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3847,6082,"523 linden st, ann arbor, mi 48104",,"523, Linden Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3848,6083,"712 arch st, ann arbor, mi 48104",,"712, Arch Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3849,6084,"1111 michigan ave, ann arbor, mi 48104",,"1111, Michigan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3850,6085,"2167 medford rd, ann arbor, mi 48104",,"2167, Medford Road, Ann Arbor Woods Apartments, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3851,6086,"2167 medford rd, ann arbor, mi 48104",,"2167, Medford Road, Ann Arbor Woods Apartments, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3852,6087,"2167 medford rd, ann arbor, mi 48104",,"2167, Medford Road, Ann Arbor Woods Apartments, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3853,6088,"2167 medford rd, ann arbor, mi 48104",,"2167, Medford Road, Ann Arbor Woods Apartments, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3854,6089,"2167 medford rd, ann arbor, mi 48104",,"2167, Medford Road, Ann Arbor Woods Apartments, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3855,6090,"2167 medford rd, ann arbor, mi 48104",,"2167, Medford Road, Ann Arbor Woods Apartments, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3856,6091,"2167 medford rd, ann arbor, mi 48104",,"2167, Medford Road, Ann Arbor Woods Apartments, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3857,6092,"2167 medford rd, ann arbor, mi 48104",,"2167, Medford Road, Ann Arbor Woods Apartments, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3858,6093,"2167 medford rd, ann arbor, mi 48104",,"2167, Medford Road, Ann Arbor Woods Apartments, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3859,6094,"2901 northbrook place, ann arbor, mi 48103",,"Cranbrook Tower, 2901, Northbrook Place, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3860,6095,"2901 northbrook place, ann arbor, mi 48103",,"Cranbrook Tower, 2901, Northbrook Place, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3861,6096,"2575 sandalwood circle, ann arbor, mi 48105",,"Sandalwood Circle, Parkway Meadows, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
3862,6097,"2575 sandalwood circle, ann arbor, mi 48105",,"Sandalwood Circle, Parkway Meadows, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
3863,6098,"2575 sandalwood circle, ann arbor, mi 48105",,"Sandalwood Circle, Parkway Meadows, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
3864,6099,"810 s main st, ann arbor, mi 48104",,"810, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3865,6100,"810 s main st, ann arbor, mi 48104",,"810, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3866,6101,"810 s main st, ann arbor, mi 48104",,"810, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3867,6102,"810 s main st, ann arbor, mi 48104",,"810, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3868,6103,"818 s main st, ann arbor, mi 48104",,"818, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3869,6104,"818 s main st, ann arbor, mi 48104",,"818, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3870,6105,"502 n state st, ann arbor, mi 48104",,"502, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3871,6106,"502 n state st, ann arbor, mi 48104",,"502, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3872,6107,"502 n state st, ann arbor, mi 48104",,"502, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3873,6108,"502 n state st, ann arbor, mi 48104",,"502, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3874,6109,"502 n state st, ann arbor, mi 48104",,"502, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3875,6110,"502 n state st, ann arbor, mi 48104",,"502, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3876,6111,"502 n state st, ann arbor, mi 48104",,"502, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3877,6112,"109 n thayer st, ann arbor, mi 48104",,"109, North Thayer Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3878,6113,"109 n thayer st, ann arbor, mi 48104",,"109, North Thayer Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3879,6114,"109 n thayer st, ann arbor, mi 48104",,"109, North Thayer Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3880,6115,"109 n thayer st, ann arbor, mi 48104",,"109, North Thayer Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3881,6116,"2053 abbott ave, ann arbor, mi 48103",,"2053, Abbott Avenue, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3882,6117,"2053 abbott ave, ann arbor, mi 48103",,"2053, Abbott Avenue, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3883,6118,"2053 abbott ave, ann arbor, mi 48103",,"2053, Abbott Avenue, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3884,6119,"2053 abbott ave, ann arbor, mi 48103",,"2053, Abbott Avenue, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3885,6120,"2053 abbott ave, ann arbor, mi 48103",,"2053, Abbott Avenue, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3886,6121,"527 n main st, ann arbor, mi 48104",,"527, North Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3887,6122,"117 n division st, ann arbor, mi 48104",,"117, North Division Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3888,6123,"117 n division st, ann arbor, mi 48104",,"117, North Division Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3889,6124,"819 dewey ave, ann arbor, mi 48104",,"819, Dewey Avenue, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3890,6125,"524 linden st, ann arbor, mi 48104",,"524, Linden Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3891,6126,"1033 michigan ave, ann arbor, mi 48104",,"1033, Michigan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3892,6127,"811 packard st, ann arbor, mi 48104",,"811, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3893,6128,"811 packard st, ann arbor, mi 48104",,"811, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3894,6129,"811 packard st, ann arbor, mi 48104",,"811, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3895,6130,"811 packard st, ann arbor, mi 48104",,"811, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3896,6131,"811 packard st, ann arbor, mi 48104",,"811, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3897,6132,"811 packard st, ann arbor, mi 48104",,"811, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3898,6133,"1107 s state st, ann arbor, mi 48104",,"1107, South State Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3899,6134,"1105 white st, ann arbor, mi 48104",,"1105, White Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3900,6135,"411 w davis ave, ann arbor, mi 48103",,"411, West Davis Avenue, Old West Side, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3901,6136,"336 john st, ann arbor, mi 48104",,"336, John Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3902,6137,"332 john st, ann arbor, mi 48104",,"332, John Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3903,6138,"328 crest ave, ann arbor, mi 48103",,"328, Crest Avenue, Old West Side, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3904,6139,"323 pauline blvd, ann arbor, mi 48103",,"323, Pauline Boulevard, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3905,6140,"315 2nd st apt 302, ann arbor, mi 48103",,
3906,6141,"244 murray ave, ann arbor, mi 48103",,"244, Murray Avenue, Old West Side, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3907,6142,"223 w mosley st, ann arbor, mi 48103",,"223, West Mosley Street, Old West Side, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3908,6143,"221 w mosley st, ann arbor, mi 48103",,"221, West Mosley Street, Old West Side, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3909,6144,"201 koch ave, ann arbor, mi 48103",,"201, Koch Avenue, Old West Side, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3910,6145,"200 briarcrest dr unit 123, ann arbor, mi 48104",,
3911,6146,"144 w oakbrook dr, ann arbor, mi 48103",,"144, West Oakbrook Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3912,6147,"144 hill st, ann arbor, mi 48104",,"144, Hill Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3913,6148,"124 adams ave, ann arbor, mi 48104",,
3914,6149,"122 w oakbrook dr, ann arbor, mi 48103",,"West Oakbrook Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
3915,6150,"120 1/2 w liberty st, ann arbor, mi 48104",,"120, West Liberty Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3916,6151,"119 adams ave, ann arbor, mi 48104",,
3917,6152,"117 hill st, ann arbor, mi 48104",,"117, Hill Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
3918,6153,"117 adams ave, ann arbor, mi 48104",,
